-136.59384,-203.88638,-64.721344
-139.69955,217.05968,48.24232
322.27203,-152.59534,-178.3159
-108.59365,234.48148,-78.178375
176.6921,62.177696,-171.31352
43.12701,-11.524004,-175.6401
129.42325,-48.080544,-22.787977
-12.799135,-45.68277,149.03679
-122.79455,-277.6432,121.11544
153.74786,233.82765,46.04017
242.3068,166.76762,-133.05347
164.03738,79.209366,-16.88176
-115.24336,-133.86697,165.74776
369.1029,116.76709,-25.383661
-83.905014,-161.59,-102.65148
300.74472,-123.16988,49.0176
128.37836,-125.75512,-92.70704
178.37132,-49.35989,-127.9279
-124.54879,59.227127,92.61791
200.44678,203.3578,-61.770058
-18.114613,251.65474,-118.154625
131.06656,57.15964,97.22293
44.82062,92.80135,114.06912
-407.84018,83.28707,59.33751
-74.05619,89.13902,-108.78326
227.64592,68.8874,-48.03899
-129.0763,309.4042,-44.06795
270.75623,-106.55614,178.21599
237.4791,-112.566795,-254.81796
124.26615,-38.440163,208.21803
-273.33163,216.72502,-41.973686
73.85024,-132.85031,-243.9323
-58.34786,-44.165867,-340.1291
201.696,-248.01062,142.69347
-10.458489,-6.6625266,-66.67808
62.625042,149.12137,155.99054
188.975,180.73006,-155.43694
-125.42946,-35.322918,45.72889
-235.83224,4.392501,-42.627502
242.51472,-92.21446,-123.92906
278.17395,-21.16403,117.55874
196.37642,-64.6611,-230.41418
294.8513,183.03638,-84.60246
-141.44322,-190.15533,-177.39584
-135.42427,241.60522,-12.668638
40.1188,-38.170605,216.5458
157.79301,123.763466,85.6358
-150.26244,0.22918777,97.03571
74.908394,101.9444,331.41315
76.67034,-70.866234,-52.150707
361.8271,98.27185,-87.68319
295.50012,37.34521,203.66872
2.9412951,-32.486496,-127.23313
203.57607,2.7837775,-214.3967
-251.17953,-103.665375,51.550446
80.61618,-141.43935,-52.25461
187.58455,-224.97417,34.666595
131.18323,-297.89096,-156.78001
69.23161,16.706709,341.88446
47.26763,-72.51215,-285.76776
-225.73744,-37.99361,236.65233
157.2155,189.21417,-96.916855
-25.990004,53.325504,27.504581
207.17314,-163.31311,-4.2590346
-176.54973,-223.711,3.8940737
-49.634014,225.58333,-23.088982
60.006084,-310.4225,-59.30565
104.80623,100.968185,255.80101
92.945114,-11.399768,82.60578
-25.65799,-320.62488,-152.00757
83.90357,242.45032,72.23863
-52.882,-27.43139,-241.6776
-141.23119,-72.70033,-154.33588
107.34341,-94.893036,138.69914
114.09076,80.77824,-64.76489
102.715355,302.00565,-54.56228
202.42247,22.231606,-4.886603
-340.09213,110.79147,110.63902
151.46295,-230.31815,-23.235558
235.66362,-195.28432,-47.45875
-196.55821,-221.52638,-75.49197
-397.07068,45.731216,-81.208244
319.02295,163.7775,-28.563614
35.490288,-129.83392,99.94422
-207.6434,37.73218,-91.16723
148.11783,-172.3497,-48.798878
84.741516,-321.09644,10.689055
180.57585,20.26661,167.78653
300.36206,-244.35919,-13.8452835
93.97537,112.10589,45.90052
-50.621773,298.87225,72.03266
262.76422,-105.715515,-187.12898
137.7364,21.143457,-52.02954
48.194633,-43.64421,164.70158
-356.8563,-6.148638,-101.22956
132.0265,20.410612,-124.371284
40.073563,60.443604,-181.1653
-95.85467,166.12306,259.72885
-220.47525,239.45586,45.915703
-198.19226,-171.25314,-52.596622
48.41418,105.52551,205.23569
-91.238106,-6.8527656,322.17035
315.04797,34.041946,20.81494
-60.965137,-11.024918,157.50142
44.792957,200.03006,-214.69814
-12.227087,217.78447,-67.67289
-340.65436,217.7552,8.041897
113.4958,-184.54764,-230.64903
169.7496,75.9998,327.03122
27.3163,-125.65258,-32.442677
47.332092,7.180702,39.3392
-367.77145,161.32433,53.338238
-279.8016,175.59433,7.7435746
-121.88091,-236.38295,-11.362293
-327.2115,126.03711,-21.425756
-21.229992,144.90074,-34.46223
-335.62653,-9.956459,-27.684116
95.60921,-138.1377,-172.53023
-29.411575,-107.45425,-224.35803
235.04042,-160.7417,-211.85226
-65.491806,-212.25148,36.919083
21.832972,-98.46591,168.69727
146.48654,-165.40797,25.031153
-75.30636,64.4976,258.0326
77.46229,-118.74703,51.942505
221.16862,88.79686,-117.0291
2.232472,-16.613255,266.7187
74.62624,176.3825,29.639433
-86.6318,9.058879,-208.26204
122.09698,40.446022,195.95027
-9.059472,185.351,8.992103
308.3895,111.59694,-56.751045
-250.46552,-80.79637,-38.094265
-197.1903,-149.6458,51.94868
-63.605736,-55.770535,-183.80388
-379.51813,-2.5127058,28.059965
-209.82396,188.48708,-0.30794218
-2.5631258,106.543846,-191.27704
-162.97337,-252.07167,-145.69551
93.188416,-210.50356,44.86805
226.99083,-168.03445,62.12573
-277.8257,125.34611,78.11379
80.42651,-56.845757,18.713518
83.91741,54.599125,152.40463
-75.69957,282.88858,-77.68469
-51.309017,-5.0918283,-124.98838
-40.825417,44.845287,-218.2779
57.37374,-262.73938,141.68228
-401.01184,-10.262394,-38.35059
-17.548908,31.869791,183.82129
220.32407,182.35,234.12843
98.94513,-124.1711,0.4044586
-79.22854,290.911,1.1447791
-153.6812,-195.6125,55.092407
-29.601976,-144.34793,211.3573
-151.20383,96.90382,-25.984549
35.847137,125.90741,-89.85179
100.61044,-168.15475,110.8092
99.42421,234.35309,9.022022
172.49155,79.29291,219.66008
-236.71315,-133.87129,118.67757
-117.678665,-18.683924,200.6791
97.02655,-193.9808,-15.570563
-194.0363,68.196915,84.54995
156.04024,-151.59192,276.62845
-225.77367,-3.4031804,50.03441
-151.71484,-172.53249,-116.18376
195.8116,143.42868,143.20604
36.2062,-112.488014,225.73198
-32.167168,-120.353004,132.08298
-50.536404,-108.185036,-144.49184
29.162691,-213.99878,-260.22153
148.60007,-37.274887,-185.88615
63.492344,-230.09457,-169.68843
185.25243,-127.17564,-47.928955
-34.234524,351.63678,-66.18685
146.39966,2.9340005,245.62538
179.82634,49.270023,-88.456795
257.05765,207.55621,55.066696
-149.98158,-68.278725,162.89868
-105.15586,324.44098,92.664444
-237.66348,-246.29718,3.5676591
70.41212,-208.70912,267.14908
-186.80383,-112.491684,-1.9196768
-12.255193,-322.72528,123.50129
201.94989,13.551999,-131.86183
-153.06424,81.1184,-77.05206
216.55592,146.3148,-32.240032
-210.3499,63.917862,15.471985
139.74683,174.54303,24.513277
-0.44356534,-112.52129,33.792004
230.2918,-44.959747,-172.97218
202.7181,-29.470308,207.37106
-127.76604,10.743107,-7.4377546
6.91506,-14.480532,-243.07715
54.049374,-190.25177,-81.346504
-141.78653,51.413944,26.958609
-177.35074,324.49515,-96.30419
152.21227,-101.52208,12.640894
-361.3317,49.443726,-26.239017
-35.085194,-95.42999,271.42374
123.37046,-47.020782,47.53089
-421.20245,47.14705,-4.283891
-141.83783,-158.70055,-17.156637
-114.39039,371.04776,28.292397
90.69472,-131.89977,313.9757
-2.5030963,-65.7988,-178.4497
230.3905,279.2252,158.04364
-68.16403,230.06148,42.42574
140.34447,253.74043,122.627594
-73.60641,-219.67145,-84.07058
299.29276,-120.82473,-125.1923
195.81961,-111.03845,-176.08354
-252.9316,-141.66144,-0.36137593
-21.31576,2.7307584,-176.37874
-47.184658,-275.85846,-42.506638
35.273907,-216.4872,-25.121305
-86.70988,11.060127,73.2155
-164.83713,-286.71564,-33.422928
-89.85238,219.00026,-137.33752
160.07721,88.123436,150.1936
282.30167,81.87942,141.0164
111.88813,-230.03705,-81.25404
18.438614,-270.9585,53.37373
-278.62482,64.56518,111.81644
120.95365,42.354156,278.07248
-26.903027,281.76627,-34.093266
125.53141,-58.86086,-318.2277
-67.421875,-191.36856,-15.786897
-282.45306,103.81741,16.156654
-112.69667,-75.32016,-226.60654
-48.881336,-173.94684,-193.87788
-155.13475,-73.96296,-47.012768
-87.11358,236.36354,113.83041
246.08391,48.70189,-167.54306
-92.45414,108.10459,-37.397556
-74.60723,-58.431366,-111.12384
94.60789,176.26546,91.193146
-158.7395,117.115265,48.4702
-121.17048,164.61469,-9.209919
-180.00566,-25.966505,5.404623
-31.09708,112.22295,-104.56413
71.63495,-61.5593,-129.03067
-0.4491708,-146.88742,-181.07182
94.425606,203.04156,144.51788
12.121031,78.26547,-312.80316
-92.617805,-143.19975,-52.16724
199.7791,-11.320273,-60.8511
167.8219,-171.9351,181.38087
35.94785,-178.76054,18.738338
28.28369,-57.65438,2.244459
-130.59009,93.47736,180.18803
-123.88745,291.36414,43.284058
-69.43674,171.15857,-69.53587
-308.8401,176.06204,64.88612
-220.00941,-56.02158,-83.705986
236.45691,-93.641525,273.3947
-127.940346,-275.7262,-86.406395
-219.84608,182.55045,-103.98141
72.251274,39.8786,235.48843
-389.26602,131.64688,-5.044613
-141.80132,8.726806,-84.93854
-313.2491,30.169544,24.398256
-64.08708,-242.01408,234.10402
